Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
2/25/1977	0.03	0.03	0
2/26/1977	0.03	0.03	0
2/27/1977	0.04	0.04	0
2/28/1977	0.04	0.04	0
3/1/1977	0.05	0.04	0.01
3/2/1977	0.06	0.06	0
3/3/1977	0.07	0.06	0.01
3/4/1977	0.09	0.06	0.03
3/5/1977	0.12	0.12	0
3/6/1977	0.15	0.12	0.03
3/7/1977	0.22	0.12	0.1
3/8/1977	0.33	0.33	0
3/9/1977	0.64	0.33	0.31
3/10/1977	8	0.33	7.67
3/11/1977	10	6	4
3/12/1977	8	6	2
3/13/1977	6	6	0
3/14/1977	4.5	2.8	1.7
3/15/1977	3.7	2.8	0.9
3/16/1977	2.8	2.8	0
3/17/1977	2.6	2.6	0
3/18/1977	3	2.6	0.4
3/19/1977	3	2.6	0.4
3/20/1977	4	3.3	0.7
3/21/1977	3.3	3.3	0
3/22/1977	3.5	3.3	0.2
3/23/1977	3.6	3.2	0.4
3/24/1977	3.6	3.2	0.4
3/25/1977	3.2	3.2	0
3/26/1977	4	4	0
3/27/1977	6	4	2
3/28/1977	20	4	16
3/29/1977	34	14	20
3/30/1977	30	14	16
3/31/1977	14	14	0
4/1/1977	10	10	0
4/2/1977	28	10	18
4/3/1977	15	10	5
4/4/1977	27	10	17
4/5/1977	16	10	6
4/6/1977	10	10	0
4/7/1977	8	6.1	1.9
4/8/1977	6.6	6.1	0.5
4/9/1977	6.1	6.1	0
4/10/1977	5.3	4.1	1.2
4/11/1977	4.6	4.1	0.5
4/12/1977	4.1	4.1	0
4/13/1977	3.6	2.9	0.7
4/14/1977	3.1	2.9	0.2
4/15/1977	2.9	2.9	0
4/16/1977	2.8	2.2	0.6
4/17/1977	2.5	2.2	0.3
4/18/1977	2.2	2.2	0
4/19/1977	2	1.9	0.1
4/20/1977	1.9	1.9	0
4/21/1977	2.2	1.9	0.3
4/22/1977	2.2	1.8	0.4
4/23/1977	1.9	1.8	0.1
4/24/1977	1.8	1.8	0
4/25/1977	1.7	1.4	0.3
4/26/1977	1.5	1.4	0.1
4/27/1977	1.4	1.4	0
4/28/1977	1.3	1.2	0.1
4/29/1977	1.3	1.2	0.1
4/30/1977	1.2	1.2	0
5/1/1977	1.2	1.1	0.1
5/2/1977	1.2	1.1	0.1
5/3/1977	1.1	1.1	0
5/4/1977	1.1	1.1	0
5/5/1977	1.2	1.1	0.1
5/6/1977	1.1	1.1	0
5/7/1977	1	0.9	0.1
5/8/1977	0.96	0.9	0.06
5/9/1977	0.9	0.9	0
5/10/1977	0.81	0.77	0.04
5/11/1977	0.78	0.77	0.01
5/12/1977	0.77	0.77	0
5/13/1977	0.71	0.61	0.1
5/14/1977	0.66	0.61	0.05
5/15/1977	0.61	0.61	0
5/16/1977	0.56	0.52	0.04
5/17/1977	0.55	0.52	0.03
5/18/1977	0.52	0.52	0
5/19/1977	0.4	0.32	0.08
5/20/1977	0.33	0.32	0.01
5/21/1977	0.32	0.32	0
5/22/1977	0.31	0.31	0
5/23/1977	0.31	0.31	0
5/24/1977	0.33	0.31	0.02
5/25/1977	0.29	0.28	0.01
5/26/1977	0.3	0.28	0.02
5/27/1977	0.28	0.28	0
5/28/1977	0.29	0.28	0.01
5/29/1977	0.29	0.28	0.01
5/30/1977	0.28	0.28	0
5/31/1977	0.28	0.24	0.04
6/1/1977	0.28	0.24	0.04
6/2/1977	0.24	0.24	0
6/3/1977	0.16	0.13	0.03
6/4/1977	0.13	0.13	0
6/5/1977	0.73	0.13	0.6
6/6/1977	1.9	0.9	1
6/7/1977	0.98	0.9	0.08
6/8/1977	0.9	0.9	0
6/9/1977	0.9	0.66	0.24
6/10/1977	0.66	0.66	0
6/11/1977	22	0.66	21.34
6/12/1977	7.7	2.7	5
6/13/1977	4.4	2.7	1.7
6/14/1977	2.7	2.7	0
6/15/1977	1.8	1.1	0.7
6/16/1977	1.4	1.1	0.3
6/17/1977	1.1	1.1	0
6/18/1977	0.93	0.66	0.27
6/19/1977	0.79	0.66	0.13
6/20/1977	0.66	0.66	0
6/21/1977	0.6	0.52	0.08
6/22/1977	0.58	0.52	0.06
6/23/1977	0.52	0.52	0
6/24/1977	0.49	0.36	0.13
6/25/1977	0.46	0.36	0.1
6/26/1977	0.36	0.36	0
6/27/1977	0.24	0.24	0
6/28/1977	0.38	0.24	0.14
6/29/1977	0.29	0.24	0.05
6/30/1977	0.44	0.29	0.15
7/1/1977	0.42	0.29	0.13
7/2/1977	0.29	0.29	0
7/3/1977	0.93	0.44	0.49
7/4/1977	0.81	0.44	0.37
7/5/1977	0.44	0.44	0
7/6/1977	0.28	0.28	0
7/7/1977	0.34	0.28	0.06
7/8/1977	0.3	0.28	0.02
7/9/1977	0.25	0.13	0.12
7/10/1977	0.17	0.13	0.04
7/11/1977	0.13	0.13	0
7/12/1977	0.09	0.02	0.07
7/13/1977	0.05	0.02	0.03
7/14/1977	0.02	0.02	0
7/15/1977	0.01	0.01	0
7/16/1977	0.02	0.01	0.01
7/17/1977	0.19	0.01	0.18
7/18/1977	3.4	0.52	2.88
7/19/1977	0.9	0.52	0.38
7/20/1977	0.52	0.52	0
7/21/1977	1.1	0.36	0.74
7/22/1977	0.52	0.36	0.16
7/23/1977	0.36	0.36	0
7/24/1977	0.9	0.52	0.38
7/25/1977	0.97	0.52	0.45
7/26/1977	0.52	0.52	0
7/27/1977	0.36	0.3	0.06
7/28/1977	0.3	0.3	0
7/29/1977	0.3	0.3	0
7/30/1977	0.27	0.17	0.1
7/31/1977	0.24	0.17	0.07
8/1/1977	0.17	0.17	0
8/2/1977	0.17	0.17	0
8/3/1977	0.19	0.17	0.02
