Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
5/1/1979	9.5	9.5	0
5/2/1979	30	9.5	20.5
5/3/1979	26	6.2	19.8
5/4/1979	8.2	6.2	2
5/5/1979	6.2	6.2	0
5/6/1979	5.2	5	0.2
5/7/1979	5	5	0
5/8/1979	5.1	5	0.1
5/9/1979	4.3	4.3	0
5/10/1979	4.3	4.3	0
5/11/1979	5.9	4.3	1.6
5/12/1979	4.1	4.1	0
5/13/1979	16	4.1	11.9
5/14/1979	4.8	4.1	0.7
5/15/1979	3.6	3	0.6
5/16/1979	3.1	3	0.1
5/17/1979	3	3	0
5/18/1979	32	3.6	28.4
5/19/1979	6	3.6	2.4
5/20/1979	3.6	3.6	0
5/21/1979	3.6	3.6	0
5/22/1979	3.7	3.6	0.1
5/23/1979	3.7	3.6	0.1
5/24/1979	2.7	2.3	0.4
5/25/1979	2.5	2.3	0.2
5/26/1979	2.3	2.3	0
5/27/1979	2.1	1.7	0.4
5/28/1979	1.7	1.7	0
5/29/1979	1.7	1.7	0
5/30/1979	61	4.7	56.3
5/31/1979	5.8	4.7	1.1
6/1/1979	4.7	4.7	0
6/2/1979	3.7	3.1	0.6
6/3/1979	3.4	3.1	0.3
6/4/1979	3.1	3.1	0
6/5/1979	5.4	3.3	2.1
6/6/1979	3.3	3.3	0
6/7/1979	25	3.3	21.7
6/8/1979	15	13	2
6/9/1979	13	13	0
6/10/1979	14	13	1
6/11/1979	4.9	3.4	1.5
6/12/1979	3.7	3.4	0.3
6/13/1979	3.4	3.4	0
6/14/1979	3	2.8	0.2
6/15/1979	2.9	2.8	0.1
6/16/1979	2.8	2.8	0
6/17/1979	2.1	2.1	0
6/18/1979	6	2.1	3.9
6/19/1979	2.3	2.1	0.2
6/20/1979	24	2.8	21.2
6/21/1979	3.5	2.8	0.7
6/22/1979	2.8	2.8	0
6/23/1979	1.7	1.4	0.3
6/24/1979	1.4	1.4	0
6/25/1979	2.1	1.4	0.7
6/26/1979	1.7	1.7	0
6/27/1979	12	1.7	10.3
6/28/1979	34	1.7	32.3
6/29/1979	22	3.2	18.8
6/30/1979	5.6	3.2	2.4
7/1/1979	3.2	3.2	0
7/2/1979	1.9	1.9	0
7/3/1979	13	1.9	11.1
7/4/1979	16	1.9	14.1
7/5/1979	3.2	1.9	1.3
7/6/1979	2.3	1.9	0.4
7/7/1979	1.9	1.9	0
7/8/1979	1.6	1.5	0.1
7/9/1979	1.5	1.5	0
7/10/1979	1.7	1.5	0.2
7/11/1979	27	3.5	23.5
7/12/1979	4.9	3.5	1.4
7/13/1979	3.5	3.5	0
7/14/1979	2.4	1.3	1.1
7/15/1979	1.5	1.3	0.2
7/16/1979	1.3	1.3	0
7/17/1979	1.2	1.2	0
7/18/1979	1.2	1.2	0
7/19/1979	1.4	1.2	0.2
7/20/1979	2.7	1.8	0.9
7/21/1979	1.9	1.8	0.1
7/22/1979	1.8	1.8	0
7/23/1979	1.8	1.8	0
7/24/1979	20	1.8	18.2
7/25/1979	10	1.8	8.2
7/26/1979	2.8	2.4	0.4
7/27/1979	2.7	2.4	0.3
7/28/1979	2.4	2.4	0
7/29/1979	1.6	1.6	0
7/30/1979	14	1.6	12.4
7/31/1979	2.5	1.6	0.9
8/1/1979	1.9	1.6	0.3
8/2/1979	1.6	1.6	0
8/3/1979	4.6	1.6	3
8/4/1979	2.1	2.1	0
8/5/1979	15	2.1	12.9
8/6/1979	3.4	2.1	1.3
8/7/1979	2.6	2.6	0
8/8/1979	9	2.6	6.4
8/9/1979	68	2.6	65.4
8/10/1979	41	2.2	38.8
8/11/1979	3.4	2.2	1.2
8/12/1979	2.2	2.2	0
8/13/1979	5.4	1.1	4.3
8/14/1979	2.3	1.1	1.2
8/15/1979	1.1	1.1	0
8/16/1979	0.93	0.93	0
8/17/1979	18	0.93	17.07
8/18/1979	11	0.93	10.07
8/19/1979	3.9	3.9	0
8/20/1979	44	3.9	40.1
8/21/1979	5.7	3.9	1.8
8/22/1979	63	7.6	55.4
8/23/1979	11	7.6	3.4
8/24/1979	7.6	7.6	0
8/25/1979	2.9	2.8	0.1
8/26/1979	2.8	2.8	0
8/27/1979	30	2.8	27.2
8/28/1979	5.4	4.6	0.8
8/29/1979	16	4.6	11.4
8/30/1979	4.6	4.6	0
8/31/1979	3.7	2.6	1.1
9/1/1979	3.2	2.6	0.6
9/2/1979	2.6	2.6	0
9/3/1979	2.2	2	0.2
9/4/1979	2.4	2	0.4
9/5/1979	2	2	0
9/6/1979	2	1.5	0.5
9/7/1979	1.9	1.5	0.4
9/8/1979	1.5	1.5	0
9/9/1979	1.3	1.3	0
9/10/1979	1.5	1.3	0.2
9/11/1979	2	1.3	0.7
9/12/1979	1.9	1.9	0
9/13/1979	2.6	1.9	0.7
9/14/1979	1.9	1.9	0
9/15/1979	1.5	1.1	0.4
9/16/1979	1.1	1.1	0
9/17/1979	1.2	1.1	0.1
9/18/1979	1.5	1.5	0
9/19/1979	1.6	1.5	0.1
9/20/1979	1.5	1.5	0
9/21/1979	1.5	1.2	0.3
9/22/1979	1.4	1.2	0.2
9/23/1979	1.2	1.2	0
9/24/1979	1.2	1.2	0
9/25/1979	1.4	1.2	0.2
9/26/1979	1.5	1.2	0.3
9/27/1979	1.8	1.3	0.5
9/28/1979	1.5	1.3	0.2
9/29/1979	1.3	1.3	0
9/30/1979	1.3	1.3	0
10/1/1979	7.4	1.3	6.1
10/2/1979	5.2	1.3	3.9
10/3/1979	2.2	2	0.2
10/4/1979	2.1	2	0.1
10/5/1979	2	2	0
10/6/1979	1.7	1.7	0
10/7/1979	1.7	1.7	0
10/8/1979	2.2	1.7	0.5
10/9/1979	1.9	1.7	0.2
10/10/1979	1.7	1.7	0
10/11/1979	2.7	1.7	1
10/12/1979	1.3	1	0.3
10/13/1979	1.4	1	0.4
10/14/1979	1	1	0
10/15/1979	1.2	1.2	0
10/16/1979	1.9	1.2	0.7
10/17/1979	2.1	1.2	0.9
10/18/1979	2.2	2.2	0
10/19/1979	24	2.2	21.8
10/20/1979	23	2.2	20.8
10/21/1979	3.3	3.3	0
10/22/1979	25	3.3	21.7
10/23/1979	6.9	3.3	3.6
10/24/1979	2.8	1.2	1.6
10/25/1979	1.6	1.2	0.4
10/26/1979	1.2	1.2	0
10/27/1979	1.1	1.1	0
10/28/1979	1.1	1.1	0
10/29/1979	1.2	1.1	0.1
10/30/1979	1.5	1.5	0
10/31/1979	5.4	1.5	3.9
11/1/1979	7.8	1.5	6.3
11/2/1979	1.6	1.1	0.5
11/3/1979	1.3	1.1	0.2
11/4/1979	1.1	1.1	0
11/5/1979	1.3	1.3	0
11/6/1979	8.9	1.3	7.6
11/7/1979	1.5	1.3	0.2
11/8/1979	1.2	1.2	0
11/9/1979	1.5	1.2	0.3
11/10/1979	2.6	1.2	1.4
11/11/1979	1.1	1.1	0
11/12/1979	1.1	1.1	0
11/13/1979	2.6	1.1	1.5
11/14/1979	1.4	1.2	0.2
11/15/1979	1.2	1.2	0
11/16/1979	1.3	1.2	0.1
11/17/1979	1.1	1.1	0
11/18/1979	1.1	1.1	0
11/19/1979	1.2	1.1	0.1
11/20/1979	1.1	1.1	0
11/21/1979	65	1.1	63.9
11/22/1979	18	1.1	16.9
11/23/1979	4.2	2.6	1.6
11/24/1979	2.6	2.6	0
11/25/1979	6.4	2.6	3.8
11/26/1979	37	4	33
11/27/1979	6.1	4	2.1
11/28/1979	4	4	0
11/29/1979	2.8	1.6	1.2
11/30/1979	2.1	1.6	0.5
12/1/1979	1.6	1.6	0
12/2/1979	1.3	1.3	0
12/3/1979	1.6	1.3	0.3
12/4/1979	1.7	1.3	0.4
12/5/1979	2.2	2.2	0
12/6/1979	2.5	2.2	0.3
12/7/1979	3.2	2.2	1
12/8/1979	1.5	1.4	0.1
12/9/1979	1.4	1.4	0
12/10/1979	2.4	1.4	1
12/11/1979	4.8	1.7	3.1
12/12/1979	2.6	1.7	0.9
12/13/1979	1.7	1.7	0
12/14/1979	1.3	1.1	0.2
12/15/1979	1.6	1.1	0.5
12/16/1979	1.1	1.1	0
12/17/1979	0.83	0.83	0
12/18/1979	1.3	0.83	0.47
12/19/1979	1.1	0.83	0.27
12/20/1979	1.6	1.3	0.3
12/21/1979	1.3	1.3	0
12/22/1979	12	1.3	10.7
12/23/1979	9.2	9.2	0
12/24/1979	145	9.2	135.8
12/25/1979	26	9.2	16.8
12/26/1979	9	3	6
12/27/1979	5.2	3	2.2
12/28/1979	3	3	0
12/29/1979	2.3	1.3	1
12/30/1979	1.6	1.3	0.3
12/31/1979	1.3	1.3	0
7/1/1980	2.7	2.5	0.2
7/2/1980	2.5	2.5	0
7/3/1980	2.5	2.5	0
7/4/1980	2.4	2.4	0
7/5/1980	20	2.4	17.6
7/6/1980	4.4	2.4	2
7/7/1980	3.1	2.9	0.2
7/8/1980	2.9	2.9	0
7/9/1980	9	2.9	6.1
7/10/1980	3.4	3	0.4
7/11/1980	3	3	0
7/12/1980	3.5	3	0.5
7/13/1980	2.6	2.5	0.1
7/14/1980	2.5	2.5	0
7/15/1980	5.2	2.5	2.7
7/16/1980	20	3	17
7/17/1980	3.3	3	0.3
7/18/1980	3	3	0
7/19/1980	2.1	1.9	0.2
7/20/1980	1.9	1.9	0
7/21/1980	2.8	1.9	0.9
7/22/1980	2.2	2.2	0
7/23/1980	2.2	2.2	0
7/24/1980	2.4	2.2	0.2
7/25/1980	5.2	5.2	0
7/26/1980	78	5.2	72.8
7/27/1980	6.4	5.2	1.2
7/28/1980	3.3	3.3	0
7/29/1980	13	3.3	9.7
7/30/1980	13	3.3	9.7
7/31/1980	3.5	3	0.5
8/1/1980	3	3	0
8/2/1980	29	3	26
8/3/1980	3.3	3.3	0
8/4/1980	84	3.3	80.7
8/5/1980	26	3.3	22.7
8/6/1980	5.4	5.4	0
8/7/1980	90	5.4	84.6
8/8/1980	49	5.4	43.6
8/9/1980	8.4	6.4	2
8/10/1980	6.4	6.4	0
8/11/1980	38	6.4	31.6
8/12/1980	7.8	5.1	2.7
8/13/1980	8.5	5.1	3.4
8/14/1980	5.1	5.1	0
8/15/1980	3.9	3.9	0
8/16/1980	9	3.9	5.1
8/17/1980	13	3.9	9.1
8/18/1980	3.8	3.8	0
8/19/1980	94	3.8	90.2
8/20/1980	9.9	3.8	6.1
8/21/1980	16	3.3	12.7
8/22/1980	4.4	3.3	1.1
8/23/1980	3.3	3.3	0
8/24/1980	2.7	2.7	0
8/25/1980	2.9	2.7	0.2
8/26/1980	3.3	2.7	0.6
8/27/1980	2.9	2.4	0.5
8/28/1980	2.5	2.4	0.1
8/29/1980	2.4	2.4	0
8/30/1980	2.2	2.2	0
8/31/1980	6	2.2	3.8
9/1/1980	13	2.2	10.8
9/2/1980	3.4	2.1	1.3
9/3/1980	2.3	2.1	0.2
9/4/1980	2.1	2.1	0
9/5/1980	2	1.5	0.5
9/6/1980	1.5	1.5	0
9/7/1980	18	1.5	16.5
9/8/1980	2.5	2.5	0
9/9/1980	98	2.5	95.5
9/10/1980	5.3	2.5	2.8
9/11/1980	2.8	2.8	0
9/12/1980	60	2.8	57.2
9/13/1980	13	2.8	10.2
9/14/1980	4.6	3.1	1.5
9/15/1980	3.1	3.1	0
9/16/1980	40	3.1	36.9
9/17/1980	14	3.5	10.5
9/18/1980	4.7	3.5	1.2
9/19/1980	3.5	3.5	0
9/20/1980	46	6.6	39.4
9/21/1980	6.6	6.6	0
9/22/1980	42	6.6	35.4
9/23/1980	6	4	2
9/24/1980	4	4	0
9/25/1980	6.8	4	2.8
9/26/1980	3.1	2	1.1
9/27/1980	2.4	2	0.4
9/28/1980	2	2	0
9/29/1980	2	2	0
9/30/1980	2.4	2	0.4
10/1/1980	2.2	2	0.2
10/2/1980	3.2	1.7	1.5
10/3/1980	2.7	1.7	1
10/4/1980	1.7	1.7	0
10/5/1980	1.4	1.4	0
10/6/1980	1.8	1.4	0.4
10/7/1980	1.5	1.4	0.1
10/8/1980	1.7	1.2	0.5
10/9/1980	1.5	1.2	0.3
10/10/1980	1.2	1.2	0
10/11/1980	1	0.87	0.13
10/12/1980	0.87	0.87	0
10/13/1980	0.94	0.87	0.07
10/14/1980	1.7	1.3	0.4
10/15/1980	1.3	1.3	0
10/16/1980	22	1.3	20.7
10/17/1980	27	2	25
10/18/1980	3	2	1
10/19/1980	2	2	0
10/20/1980	1.9	1.6	0.3
10/21/1980	1.9	1.6	0.3
10/22/1980	1.6	1.6	0
10/23/1980	1.5	1.5	0
10/24/1980	11	1.5	9.5
10/25/1980	2.8	1.5	1.3
10/26/1980	1.4	1.4	0
10/27/1980	1.5	1.4	0.1
10/28/1980	1.4	1.4	0
10/29/1980	1.3	1.2	0.1
10/30/1980	1.3	1.2	0.1
10/31/1980	1.2	1.2	0
11/1/1980	1.5	1.4	0.1
11/2/1980	1.4	1.4	0
11/3/1980	3.4	1.4	2
11/4/1980	3	1.5	1.5
11/5/1980	1.6	1.5	0.1
11/6/1980	1.5	1.5	0
11/7/1980	1.6	1.5	0.1
11/8/1980	1.6	1.5	0.1
11/9/1980	1.5	1.5	0
11/10/1980	1.5	1.4	0.1
11/11/1980	1.4	1.4	0
11/12/1980	1.5	1.4	0.1
11/13/1980	24	2.1	21.9
11/14/1980	11	2.1	8.9
11/15/1980	2.1	2.1	0
11/16/1980	1.6	1.5	0.1
11/17/1980	1.5	1.5	0
11/18/1980	1.7	1.5	0.2
11/19/1980	1.4	1.4	0
11/20/1980	1.5	1.4	0.1
11/21/1980	1.5	1.4	0.1
11/22/1980	1.4	1.4	0
11/23/1980	8.4	1.4	7
11/24/1980	2.5	1.4	1.1
11/25/1980	1.8	1.4	0.4
11/26/1980	1.4	1.4	0
11/27/1980	7	1.4	5.6
11/28/1980	12	3.2	8.8
11/29/1980	3.8	3.2	0.6
11/30/1980	3.2	3.2	0
12/1/1980	4.6	3.3	1.3
12/2/1980	11	3.3	7.7
12/3/1980	3.3	3.3	0
12/4/1980	3.6	3.6	0
12/5/1980	15	3.6	11.4
12/6/1980	47	3.6	43.4
12/7/1980	77	11	66
12/8/1980	39	11	28
12/9/1980	11	11	0
12/10/1980	6.1	3.7	2.4
12/11/1980	4.2	3.7	0.5
12/12/1980	3.7	3.7	0
12/13/1980	2.7	2.1	0.6
12/14/1980	2.2	2.1	0.1
12/15/1980	2.1	2.1	0
12/16/1980	2	1.6	0.4
12/17/1980	1.7	1.6	0.1
12/18/1980	1.6	1.6	0
12/19/1980	1.4	1.3	0.1
12/20/1980	1.3	1.3	0
12/21/1980	1.3	1.3	0
12/22/1980	1.2	0.96	0.24
12/23/1980	1.1	0.96	0.14
12/24/1980	0.96	0.96	0
12/25/1980	0.9	0.84	0.06
12/26/1980	0.84	0.84	0
12/27/1980	0.92	0.84	0.08
12/28/1980	0.98	0.98	0
12/29/1980	1	0.98	0.02
12/30/1980	1	0.98	0.02
12/31/1980	1	1	0
1/1/1981	1	1	0
1/2/1981	1	1	0
1/3/1981	0.98	0.96	0.02
1/4/1981	0.96	0.96	0
1/5/1981	0.96	0.96	0
1/6/1981	0.96	0.96	0
1/7/1981	0.96	0.96	0
1/8/1981	0.96	0.96	0
1/9/1981	1	1	0
1/10/1981	1.1	1	0.1
1/11/1981	1.1	1	0.1
1/12/1981	1.2	1.2	0
1/13/1981	1.3	1.2	0.1
1/14/1981	1.5	1.2	0.3
1/15/1981	1.7	1.7	0
1/16/1981	1.9	1.7	0.2
1/17/1981	2.3	1.7	0.6
1/18/1981	3.2	2.1	1.1
1/19/1981	5.7	2.1	3.6
1/20/1981	2.1	2.1	0
1/21/1981	2	2	0
1/22/1981	3.6	2	1.6
1/23/1981	4.1	2	2.1
1/24/1981	5.7	5.7	0
1/25/1981	8.5	5.7	2.8
1/26/1981	7.6	5.7	1.9
1/27/1981	2.9	1.7	1.2
1/28/1981	1.9	1.7	0.2
1/29/1981	1.7	1.7	0
1/30/1981	1.8	1.2	0.6
1/31/1981	1.3	1.2	0.1
2/1/1981	1.2	1.2	0
2/2/1981	1.1	1	0.1
2/3/1981	1	1	0
2/4/1981	1	1	0
2/5/1981	1.1	1.1	0
2/6/1981	1.1	1.1	0
2/7/1981	1.1	1.1	0
2/8/1981	1.1	1	0.1
2/9/1981	1.1	1	0.1
2/10/1981	1	1	0
2/11/1981	1	1	0
2/12/1981	1	1	0
2/13/1981	1.2	1	0.2
2/14/1981	5	5	0
2/15/1981	29	5	24
2/16/1981	68	5	63
2/17/1981	60	14	46
2/18/1981	41	14	27
2/19/1981	14	14	0
2/20/1981	7	4.6	2.4
2/21/1981	4.6	4.6	0
2/22/1981	94	4.6	89.4
2/23/1981	19	5.6	13.4
2/24/1981	7.9	5.6	2.3
2/25/1981	5.6	5.6	0
2/26/1981	4.6	4.6	0
2/27/1981	16	4.6	11.4
2/28/1981	7.9	4.6	3.3
3/1/1981	5.1	3.5	1.6
3/2/1981	4.2	3.5	0.7
3/3/1981	3.5	3.5	0
3/4/1981	3.5	2.8	0.7
3/5/1981	3.4	2.8	0.6
3/6/1981	2.8	2.8	0
3/7/1981	2.3	2.2	0.1
3/8/1981	2.2	2.2	0
3/9/1981	2.4	2.2	0.2
3/10/1981	2.4	2.4	0
3/11/1981	2.5	2.4	0.1
3/12/1981	2.5	2.4	0.1
3/13/1981	2.2	1.8	0.4
3/14/1981	1.9	1.8	0.1
3/15/1981	1.8	1.8	0
3/16/1981	1.8	1.8	0
3/17/1981	1.9	1.8	0.1
3/18/1981	1.8	1.8	0
3/19/1981	1.8	1.5	0.3
3/20/1981	1.8	1.5	0.3
3/21/1981	1.5	1.5	0
3/22/1981	1.5	1.5	0
3/23/1981	1.5	1.5	0
3/24/1981	1.6	1.5	0.1
3/25/1981	1.6	1.4	0.2
3/26/1981	4.3	1.4	2.9
3/27/1981	1.4	1.4	0
3/28/1981	1.3	1.3	0
3/29/1981	8.5	1.3	7.2
3/30/1981	4.2	1.3	2.9
3/31/1981	1.1	0.9	0.2
4/1/1981	0.9	0.9	0
4/2/1981	0.91	0.9	0.01
4/3/1981	1.8	1.8	0
4/4/1981	41	1.8	39.2
4/5/1981	2.8	1.8	1
4/6/1981	2.4	2.4	0
4/7/1981	2.4	2.4	0
4/8/1981	94	2.4	91.6
4/9/1981	23	23	0
4/10/1981	87	23	64
4/11/1981	122	23	99
4/12/1981	13	13	0
4/13/1981	34	13	21
4/1/2004	10.45	7.55	2.9
4/2/2004	8.71	7.55	1.16
4/3/2004	7.55	7.55	0
4/4/2004	5.62	4.85	0.77
4/5/2004	4.85	4.85	0
4/6/2004	4.85	4.85	0
4/7/2004	3.7	2.58	1.12
4/8/2004	2.78	2.58	0.2
4/9/2004	2.58	2.58	0
4/10/2004	2.41	2.01	0.4
4/11/2004	2.11	2.01	0.1
4/12/2004	2.01	2.01	0
4/13/2004	1.97	1.97	0
4/14/2004	2.15	1.97	0.18
4/15/2004	2.01	1.97	0.04
4/16/2004	2.35	2.35	0
4/17/2004	20.17	2.35	17.82
4/18/2004	3.24	2.35	0.89
4/19/2004	2.15	2.15	0
4/20/2004	112.45	2.15	110.3
4/21/2004	29.41	2.15	27.26
4/22/2004	5.31	3.55	1.76
4/23/2004	3.55	3.55	0
4/24/2004	5.57	3.55	2.02
4/25/2004	19.69	3.01	16.68
4/26/2004	4.16	3.01	1.15
4/27/2004	3.01	3.01	0
4/28/2004	3.49	2.68	0.81
4/29/2004	3.08	2.68	0.4
4/30/2004	2.68	2.68	0
5/1/2004	4.71	2.04	2.67
5/2/2004	2.25	2.04	0.21
5/3/2004	2.04	2.04	0
5/4/2004	2	1.91	0.09
5/5/2004	1.91	1.91	0
5/6/2004	2	1.91	0.09
5/7/2004	2.06	2.06	0
5/8/2004	14.84	2.06	12.78
5/9/2004	32.02	2.06	29.96
5/10/2004	51.13	3.72	47.41
5/11/2004	7.68	3.72	3.96
5/12/2004	3.72	3.72	0
5/13/2004	98.26	22.78	75.48
5/14/2004	189.26	22.78	166.48
5/15/2004	22.78	22.78	0
5/16/2004	8.88	8.88	0
5/17/2004	16.73	8.88	7.85
5/18/2004	63.15	8.88	54.27
5/19/2004	8.95	8.95	0
5/20/2004	11.35	8.95	2.4
5/21/2004	115.92	8.95	106.97
5/22/2004	268.45	24.02	244.43
5/23/2004	200.8	24.02	176.78
5/24/2004	24.02	24.02	0
5/25/2004	12.77	6.68	6.09
5/26/2004	8.34	6.68	1.66
5/27/2004	6.68	6.68	0
5/28/2004	5.48	5.48	0
5/29/2004	9.61	5.48	4.13
5/30/2004	82.85	5.48	77.37
5/31/2004	23.14	7.11	16.03
6/1/2004	20.64	7.11	13.53
6/2/2004	7.11	7.11	0
6/3/2004	5.56	4.41	1.15
6/4/2004	5.03	4.41	0.62
6/5/2004	4.41	4.41	0
6/6/2004	4.14	3.88	0.26
6/7/2004	4.01	3.88	0.13
6/8/2004	3.88	3.88	0
6/9/2004	9.02	9.02	0
6/10/2004	75.27	9.02	66.25
6/11/2004	51.27	9.02	42.25
6/12/2004	19.25	8.27	10.98
6/13/2004	8.27	8.27	0
6/14/2004	130.5	8.27	122.23
6/15/2004	14.61	14.61	0
6/16/2004	41.61	14.61	27
6/17/2004	34.63	14.61	20.02
6/18/2004	9.2	4.77	4.43
6/19/2004	5.92	4.77	1.15
6/20/2004	4.77	4.77	0
6/21/2004	46.44	7.23	39.21
6/22/2004	8.93	7.23	1.7
6/23/2004	7.23	7.23	0
6/24/2004	21.76	4.71	17.05
6/25/2004	6.15	4.71	1.44
6/26/2004	4.71	4.71	0
6/27/2004	6.42	3.99	2.43
6/28/2004	13.35	3.99	9.36
6/29/2004	3.99	3.99	0
6/30/2004	3.43	3.34	0.09
7/1/2004	3.34	3.34	0
7/2/2004	3.4	3.34	0.06
7/3/2004	85.04	9.29	75.75
7/4/2004	233.94	9.29	224.65
7/5/2004	9.29	9.29	0
7/6/2004	6.47	5.69	0.78
7/7/2004	56.61	5.69	50.92
7/8/2004	5.69	5.69	0
7/9/2004	4.59	3.5	1.09
7/10/2004	3.5	3.5	0
7/11/2004	29.89	3.5	26.39
7/12/2004	8.74	2.75	5.99
7/13/2004	3.32	2.75	0.57
7/14/2004	2.75	2.75	0
7/15/2004	2.56	2.21	0.35
7/16/2004	2.53	2.21	0.32
7/17/2004	2.21	2.21	0
7/18/2004	2.19	2.19	0
7/19/2004	2.42	2.19	0.23
7/20/2004	2.43	2.19	0.24
7/21/2004	20.15	2.59	17.56
7/22/2004	3.45	2.59	0.86
7/23/2004	2.59	2.59	0
7/24/2004	2.45	1.8	0.65
7/25/2004	1.92	1.8	0.12
7/26/2004	1.8	1.8	0
7/27/2004	1.77	1.77	0
7/28/2004	1.83	1.77	0.06
7/29/2004	1.81	1.77	0.04
7/30/2004	1.82	1.73	0.09
7/31/2004	1.73	1.73	0
8/1/2004	1.88	1.73	0.15
8/2/2004	2.02	2.02	0
8/3/2004	190.87	2.02	188.85
8/4/2004	48.41	2.02	46.39
8/5/2004	4.45	1.79	2.66
8/6/2004	2.3	1.79	0.51
8/7/2004	1.79	1.79	0
8/8/2004	1.57	1.57	0
8/9/2004	19.2	1.57	17.63
8/10/2004	1.74	1.57	0.17
8/11/2004	1.58	1.53	0.05
8/12/2004	1.54	1.53	0.01
8/13/2004	1.53	1.53	0
8/14/2004	1.36	1.29	0.07
8/15/2004	1.29	1.29	0
8/16/2004	1.4	1.29	0.11
8/17/2004	1.7	1.53	0.17
8/18/2004	1.53	1.53	0
8/19/2004	2.02	1.53	0.49
8/20/2004	1.49	1.19	0.3
8/21/2004	1.21	1.19	0.02
8/22/2004	1.19	1.19	0
8/23/2004	1.29	1.29	0
8/24/2004	67.35	1.29	66.06
8/25/2004	69.35	1.29	68.06
8/26/2004	2.32	2.32	0
8/27/2004	29.9	2.32	27.58
8/28/2004	36.66	2.32	34.34
8/29/2004	7.11	1.86	5.25
8/30/2004	2.42	1.86	0.56
8/31/2004	1.86	1.86	0
9/1/2004	1.67	1.42	0.25
9/2/2004	1.55	1.42	0.13
9/3/2004	1.42	1.42	0
9/4/2004	1.32	1.32	0
9/5/2004	2.01	1.32	0.69
9/6/2004	1.41	1.32	0.09
9/7/2004	1.4	1.29	0.11
9/8/2004	1.29	1.29	0
9/9/2004	1.33	1.29	0.04
9/10/2004	1.31	1.21	0.1
9/11/2004	1.25	1.21	0.04
9/12/2004	1.21	1.21	0
9/13/2004	1.32	1.32	0
9/14/2004	1.34	1.32	0.02
9/15/2004	6.19	1.32	4.87
9/16/2004	6.26	1.35	4.91
9/17/2004	1.51	1.35	0.16
9/18/2004	1.35	1.35	0
9/19/2004	1.3	1.3	0
9/20/2004	1.93	1.3	0.63
9/21/2004	1.35	1.3	0.05
9/22/2004	1.28	1.28	0
9/23/2004	1.45	1.28	0.17
9/24/2004	1.31	1.28	0.03
9/25/2004	1.19	1.13	0.06
9/26/2004	1.13	1.13	0
9/27/2004	1.18	1.13	0.05
9/28/2004	1.25	1.19	0.06
9/29/2004	1.19	1.19	0
9/30/2004	1.56	1.19	0.37
10/1/2004	5.54	1.27	4.27
10/2/2004	6.08	1.27	4.81
10/3/2004	1.27	1.27	0
10/4/2004	1.25	1.25	0
10/5/2004	1.26	1.25	0.01
10/6/2004	1.26	1.25	0.01
10/7/2004	1.29	1.29	0
10/8/2004	3.84	1.29	2.55
10/9/2004	1.39	1.29	0.1
10/10/2004	1.21	1.21	0
10/11/2004	1.25	1.21	0.04
10/12/2004	1.28	1.21	0.07
10/13/2004	1.3	1.27	0.03
10/14/2004	1.27	1.27	0
10/15/2004	4.5	1.27	3.23
10/16/2004	2.21	1.38	0.83
10/17/2004	1.38	1.38	0
10/18/2004	1.45	1.38	0.07
10/19/2004	1.8	1.37	0.43
10/20/2004	1.46	1.37	0.09
10/21/2004	1.37	1.37	0
10/22/2004	1.36	1.36	0
10/23/2004	34.65	1.36	33.29
10/24/2004	2.38	1.36	1.02
10/25/2004	1.58	1.58	0
10/26/2004	1.81	1.58	0.23
10/27/2004	2.28	1.58	0.7
10/28/2004	1.49	1.49	0
10/29/2004	2.86	1.49	1.37
10/30/2004	12.96	1.49	11.47
10/31/2004	1.81	1.81	0
11/1/2004	26.52	1.81	24.71
11/2/2004	16.05	1.81	14.24
11/3/2004	3.37	2.42	0.95
11/4/2004	14.11	2.42	11.69
11/5/2004	2.42	2.42	0
11/6/2004	1.69	1.51	0.18
11/7/2004	1.52	1.51	0.01
11/8/2004	1.51	1.51	0
11/9/2004	1.57	1.52	0.05
11/10/2004	1.52	1.52	0
11/11/2004	3.27	1.52	1.75
11/12/2004	1.57	1.39	0.18
11/13/2004	1.53	1.39	0.14
11/14/2004	1.39	1.39	0
11/15/2004	1.5	1.5	0
11/16/2004	1.57	1.5	0.07
11/17/2004	1.59	1.5	0.09
11/18/2004	1.55	1.55	0
11/19/2004	28.75	1.55	27.2
11/20/2004	5.62	1.55	4.07
11/21/2004	2.07	1.73	0.34
11/22/2004	1.78	1.73	0.05
11/23/2004	1.73	1.73	0
11/24/2004	1.68	1.54	0.14
11/25/2004	1.86	1.54	0.32
11/26/2004	1.54	1.54	0
11/27/2004	17.51	2.01	15.5
11/28/2004	3.86	2.01	1.85
11/29/2004	2.01	2.01	0
11/30/2004	1.93	1.93	0
12/1/2004	3.87	1.93	1.94
12/2/2004	2.86	1.93	0.93
12/3/2004	1.78	1.72	0.06
12/4/2004	1.83	1.72	0.11
12/5/2004	1.72	1.72	0
12/6/2004	19.76	6.18	13.58
12/7/2004	68.29	6.18	62.11
12/8/2004	6.18	6.18	0
12/9/2004	3.36	3.36	0
12/10/2004	15.98	3.36	12.62
12/11/2004	5.94	3.36	2.58
12/12/2004	2.93	2.27	0.66
12/13/2004	2.34	2.27	0.07
12/14/2004	2.27	2.27	0
12/15/2004	1.84	1.74	0.1
